font,xpr,character,codepoint,glyph_index
JPN00C7,00c7c9f9.xpr,痺,U+75FA,1492
JPN00C7,00c7c9f9.xpr,療,U+7642,1493
JPN00C7,00c7c9f9.xpr,癌,U+764C,1494
JPN00C7,00c7c9f9.xpr,癒,U+7652,1495
JPN00C7,00c7c9f9.xpr,癖,U+7656,1496
JPN00C7,00c7c9f9.xpr,癪,U+766A,1497
JPN00C7,00c7c9f9.xpr,発,U+767A,1498
JPN00C7,00c7c9f9.xpr,登,U+767B,1499
JPN00C7,00c7c9f9.xpr,白,U+767D,1500
JPN00C7,00c7c9f9.xpr,百,U+767E,1501
JPN00C7,00c7c9f9.xpr,的,U+7684,1502
JPN00C7,00c7c9f9.xpr,皆,U+7686,1503
JPN00C7,00c7c9f9.xpr,皇,U+7687,1504
JPN00C7,00c7c9f9.xpr,皮,U+76AE,1505
JPN00C7,00c7c9f9.xpr,盆,U+76C6,1506
JPN00C7,00c7c9f9.xpr,益,U+76CA,1507
JPN00C7,00c7c9f9.xpr,盗,U+76D7,1508
JPN00C7,00c7c9f9.xpr,盛,U+76DB,1509
JPN00C7,00c7c9f9.xpr,盟,U+76DF,1510
JPN00C7,00c7c9f9.xpr,監,U+76E3,1511
JPN00C7,00c7c9f9.xpr,盤,U+76E4,1512
JPN00C7,00c7c9f9.xpr,目,U+76EE,1513
JPN00C7,00c7c9f9.xpr,盲,U+76F2,1514
JPN00C7,00c7c9f9.xpr,直,U+76F4,1515
JPN00C7,00c7c9f9.xpr,相,U+76F8,1516
JPN00C7,00c7c9f9.xpr,盾,U+76FE,1517
JPN00C7,00c7c9f9.xpr,省,U+7701,1518
JPN00C7,00c7c9f9.xpr,眉,U+7709,1519
JPN00C7,00c7c9f9.xpr,看,U+770B,1520
JPN00C7,00c7c9f9.xpr,県,U+770C,1521
JPN00C7,00c7c9f9.xpr,真,U+771F,1522
JPN00C7,00c7c9f9.xpr,眠,U+7720,1523
JPN00C7,00c7c9f9.xpr,眩,U+7729,1524
JPN00C7,00c7c9f9.xpr,眷,U+7737,1525
JPN00C7,00c7c9f9.xpr,眺,U+773A,1526
JPN00C7,00c7c9f9.xpr,眼,U+773C,1527
JPN00C7,00c7c9f9.xpr,着,U+7740,1528
JPN00C7,00c7c9f9.xpr,睡,U+7761,1529
JPN00C7,00c7c9f9.xpr,督,U+7763,1530
JPN00C7,00c7c9f9.xpr,睨,U+7768,1531
JPN00C7,00c7c9f9.xpr,瞞,U+779E,1532
JPN00C7,00c7c9f9.xpr,瞥,U+77A5,1533
JPN00C7,00c7c9f9.xpr,瞬,U+77AC,1534
JPN00C7,00c7c9f9.xpr,瞳,U+77B3,1535
JPN00C7,00c7c9f9.xpr,瞼,U+77BC,1536
JPN00C7,00c7c9f9.xpr,矛,U+77DB,1537
JPN00C7,00c7c9f9.xpr,矢,U+77E2,1538
JPN00C7,00c7c9f9.xpr,知,U+77E5,1539
JPN00C7,00c7c9f9.xpr,短,U+77ED,1540
JPN00C7,00c7c9f9.xpr,石,U+77F3,1541
JPN00C7,00c7c9f9.xpr,砂,U+7802,1542
JPN00C7,00c7c9f9.xpr,研,U+7814,1543
JPN00C7,00c7c9f9.xpr,砕,U+7815,1544
JPN00C7,00c7c9f9.xpr,砦,U+7826,1545
JPN00C7,00c7c9f9.xpr,砲,U+7832,1546
JPN00C7,00c7c9f9.xpr,破,U+7834,1547
JPN00C7,00c7c9f9.xpr,硝,U+785D,1548
JPN00C7,00c7c9f9.xpr,硬,U+786C,1549
JPN00C7,00c7c9f9.xpr,確,U+78BA,1550
JPN00C7,00c7c9f9.xpr,磁,U+78C1,1551
JPN00C7,00c7c9f9.xpr,磨,U+78E8,1552
JPN00C7,00c7c9f9.xpr,礁,U+7901,1553
JPN00C7,00c7c9f9.xpr,礎,U+790E,1554
JPN00C7,00c7c9f9.xpr,礫,U+792B,1555
JPN00C7,00c7c9f9.xpr,示,U+793A,1556
JPN00C7,00c7c9f9.xpr,礼,U+793C,1557
JPN00C7,00c7c9f9.xpr,社,U+793E,1558
JPN00C7,00c7c9f9.xpr,祈,U+7948,1559
JPN00C7,00c7c9f9.xpr,祖,U+7956,1560
JPN00C7,00c7c9f9.xpr,祝,U+795D,1561
JPN00C7,00c7c9f9.xpr,神,U+795E,1562
JPN00C7,00c7c9f9.xpr,祭,U+796D,1563
JPN00C7,00c7c9f9.xpr,禁,U+7981,1564
JPN00C7,00c7c9f9.xpr,禍,U+798D,1565
JPN00C7,00c7c9f9.xpr,福,U+798F,1566
JPN00C7,00c7c9f9.xpr,秀,U+79C0,1567
JPN00C7,00c7c9f9.xpr,私,U+79C1,1568
JPN00C7,00c7c9f9.xpr,秋,U+79CB,1569
JPN00C7,00c7c9f9.xpr,科,U+79D1,1570
JPN00C7,00c7c9f9.xpr,秒,U+79D2,1571
JPN00C7,00c7c9f9.xpr,秘,U+79D8,1572
JPN00C7,00c7c9f9.xpr,秩,U+79E9,1573
JPN00C7,00c7c9f9.xpr,称,U+79F0,1574
JPN00C7,00c7c9f9.xpr,移,U+79FB,1575
JPN00C7,00c7c9f9.xpr,程,U+7A0B,1576
JPN00C7,00c7c9f9.xpr,税,U+7A0E,1577
JPN00C7,00c7c9f9.xpr,種,U+7A2E,1578
JPN00C7,00c7c9f9.xpr,稼,U+7A3C,1579
JPN00C7,00c7c9f9.xpr,稿,U+7A3F,1580
JPN00C7,00c7c9f9.xpr,積,U+7A4D,1581
JPN00C7,00c7c9f9.xpr,穏,U+7A4F,1582
JPN00C7,00c7c9f9.xpr,穢,U+7A62,1583
JPN00C7,00c7c9f9.xpr,穫,U+7A6B,1584
JPN00C7,00c7c9f9.xpr,穴,U+7A74,1585
JPN00C7,00c7c9f9.xpr,究,U+7A76,1586
JPN00C7,00c7c9f9.xpr,空,U+7A7A,1587
JPN00C7,00c7c9f9.xpr,突,U+7A81,1588
JPN00C7,00c7c9f9.xpr,窓,U+7A93,1589
JPN00C7,00c7c9f9.xpr,窪,U+7AAA,1590
JPN00C7,00c7c9f9.xpr,窺,U+7ABA,1591
JPN00C7,00c7c9f9.xpr,立,U+7ACB,1592
JPN00C7,00c7c9f9.xpr,站,U+7AD9,1593
JPN00C7,00c7c9f9.xpr,竜,U+7ADC,1594
JPN00C7,00c7c9f9.xpr,章,U+7AE0,1595
JPN00C7,00c7c9f9.xpr,竦,U+7AE6,1596
JPN00C7,00c7c9f9.xpr,端,U+7AEF,1597
JPN00C7,00c7c9f9.xpr,競,U+7AF6,1598
JPN00C7,00c7c9f9.xpr,竿,U+7AFF,1599
JPN00C7,00c7c9f9.xpr,笑,U+7B11,1600
JPN00C7,00c7c9f9.xpr,笛,U+7B1B,1601
JPN00C7,00c7c9f9.xpr,第,U+7B2C,1602
JPN00C7,00c7c9f9.xpr,笹,U+7B39,1603
JPN00C7,00c7c9f9.xpr,筆,U+7B46,1604
JPN00C7,00c7c9f9.xpr,等,U+7B49,1605
JPN00C7,00c7c9f9.xpr,筋,U+7B4B,1606
JPN00C7,00c7c9f9.xpr,筒,U+7B52,1607
JPN00C7,00c7c9f9.xpr,答,U+7B54,1608
JPN00C7,00c7c9f9.xpr,策,U+7B56,1609
JPN00C7,00c7c9f9.xpr,箇,U+7B87,1610
JPN00C7,00c7c9f9.xpr,算,U+7B97,1611
JPN00C7,00c7c9f9.xpr,管,U+7BA1,1612
JPN00C7,00c7c9f9.xpr,箱,U+7BB1,1613
JPN00C7,00c7c9f9.xpr,節,U+7BC0,1614
JPN00C7,00c7c9f9.xpr,範,U+7BC4,1615
JPN00C7,00c7c9f9.xpr,築,U+7BC9,1616
JPN00C7,00c7c9f9.xpr,簡,U+7C21,1617
JPN00C7,00c7c9f9.xpr,籍,U+7C4D,1618
JPN00C7,00c7c9f9.xpr,米,U+7C73,1619
JPN00C7,00c7c9f9.xpr,粉,U+7C89,1620
JPN00C7,00c7c9f9.xpr,粋,U+7C8B,1621
JPN00C7,00c7c9f9.xpr,粒,U+7C92,1622
JPN00C7,00c7c9f9.xpr,粘,U+7C98,1623
JPN00C7,00c7c9f9.xpr,粛,U+7C9B,1624
JPN00C7,00c7c9f9.xpr,粧,U+7CA7,1625
JPN00C7,00c7c9f9.xpr,精,U+7CBE,1626
JPN00C7,00c7c9f9.xpr,糊,U+7CCA,1627
JPN00C7,00c7c9f9.xpr,糞,U+7CDE,1628
JPN00C7,00c7c9f9.xpr,糧,U+7CE7,1629
JPN00C7,00c7c9f9.xpr,糸,U+7CF8,1630
JPN00C7,00c7c9f9.xpr,系,U+7CFB,1631
JPN00C7,00c7c9f9.xpr,糾,U+7CFE,1632
JPN00C7,00c7c9f9.xpr,紀,U+7D00,1633
JPN00C7,00c7c9f9.xpr,約,U+7D04,1634
JPN00C7,00c7c9f9.xpr,紅,U+7D05,1635
JPN00C7,00c7c9f9.xpr,紋,U+7D0B,1636
JPN00C7,00c7c9f9.xpr,納,U+7D0D,1637
JPN00C7,00c7c9f9.xpr,純,U+7D14,1638
JPN00C7,00c7c9f9.xpr,紙,U+7D19,1639
JPN00C7,00c7c9f9.xpr,級,U+7D1A,1640
JPN00C7,00c7c9f9.xpr,紛,U+7D1B,1641
JPN00C7,00c7c9f9.xpr,素,U+7D20,1642
JPN00C7,00c7c9f9.xpr,索,U+7D22,1643
JPN00C7,00c7c9f9.xpr,紫,U+7D2B,1644
JPN00C7,00c7c9f9.xpr,細,U+7D30,1645
JPN00C7,00c7c9f9.xpr,紹,U+7D39,1646
JPN00C7,00c7c9f9.xpr,終,U+7D42,1647
JPN00C7,00c7c9f9.xpr,組,U+7D44,1648
JPN00C7,00c7c9f9.xpr,絆,U+7D46,1649
JPN00C7,00c7c9f9.xpr,経,U+7D4C,1650
JPN00C7,00c7c9f9.xpr,結,U+7D50,1651
JPN00C7,00c7c9f9.xpr,絞,U+7D5E,1652
JPN00C7,00c7c9f9.xpr,絡,U+7D61,1653
JPN00C7,00c7c9f9.xpr,給,U+7D66,1654
JPN00C7,00c7c9f9.xpr,統,U+7D71,1655
JPN00C7,00c7c9f9.xpr,絵,U+7D75,1656
JPN00C7,00c7c9f9.xpr,絶,U+7D76,1657
JPN00C7,00c7c9f9.xpr,絹,U+7D79,1658
JPN00C7,00c7c9f9.xpr,継,U+7D99,1659
JPN00C7,00c7c9f9.xpr,続,U+7D9A,1660
JPN00C7,00c7c9f9.xpr,維,U+7DAD,1661
JPN00C7,00c7c9f9.xpr,網,U+7DB2,1662
JPN00C7,00c7c9f9.xpr,綺,U+7DBA,1663
JPN00C7,00c7c9f9.xpr,綻,U+7DBB,1664
JPN00C7,00c7c9f9.xpr,綿,U+7DBF,1665
JPN00C7,00c7c9f9.xpr,緊,U+7DCA,1666
JPN00C7,00c7c9f9.xpr,総,U+7DCF,1667
JPN00C7,00c7c9f9.xpr,緑,U+7DD1,1668
JPN00C7,00c7c9f9.xpr,緒,U+7DD2,1669
JPN00C7,00c7c9f9.xpr,線,U+7DDA,1670
JPN00C7,00c7c9f9.xpr,締,U+7DE0,1671
JPN00C7,00c7c9f9.xpr,編,U+7DE8,1672
JPN00C7,00c7c9f9.xpr,緩,U+7DE9,1673
JPN00C7,00c7c9f9.xpr,緯,U+7DEF,1674
JPN00C7,00c7c9f9.xpr,練,U+7DF4,1675
JPN00C7,00c7c9f9.xpr,縁,U+7E01,1676
JPN00C7,00c7c9f9.xpr,縄,U+7E04,1677
JPN00C7,00c7c9f9.xpr,縛,U+7E1B,1678
JPN00C7,00c7c9f9.xpr,縦,U+7E26,1679
JPN00C7,00c7c9f9.xpr,縮,U+7E2E,1680
JPN00C7,00c7c9f9.xpr,績,U+7E3E,1681
JPN00C7,00c7c9f9.xpr,繁,U+7E41,1682
JPN00C7,00c7c9f9.xpr,繊,U+7E4A,1683
JPN00C7,00c7c9f9.xpr,繋,U+7E4B,1684
JPN00C7,00c7c9f9.xpr,織,U+7E54,1685
JPN00C7,00c7c9f9.xpr,繭,U+7E6D,1686
JPN00C7,00c7c9f9.xpr,繰,U+7E70,1687
JPN00C7,00c7c9f9.xpr,缶,U+7F36,1688
JPN00C7,00c7c9f9.xpr,罠,U+7F60,1689
JPN00C7,00c7c9f9.xpr,罪,U+7F6A,1690
JPN00C7,00c7c9f9.xpr,置,U+7F6E,1691
JPN00C7,00c7c9f9.xpr,罰,U+7F70,1692
JPN00C7,00c7c9f9.xpr,署,U+7F72,1693
JPN00C7,00c7c9f9.xpr,罹,U+7F79,1694
JPN00C7,00c7c9f9.xpr,羅,U+7F85,1695
JPN00C7,00c7c9f9.xpr,羊,U+7F8A,1696
JPN00C7,00c7c9f9.xpr,美,U+7F8E,1697
JPN00C7,00c7c9f9.xpr,群,U+7FA4,1698
JPN00C7,00c7c9f9.xpr,義,U+7FA9,1699
JPN00C7,00c7c9f9.xpr,羽,U+7FBD,1700
JPN00C7,00c7c9f9.xpr,翌,U+7FCC,1701
JPN00C7,00c7c9f9.xpr,習,U+7FD2,1702
JPN00C7,00c7c9f9.xpr,翔,U+7FD4,1703
JPN00C7,00c7c9f9.xpr,翠,U+7FE0,1704
JPN00C7,00c7c9f9.xpr,翡,U+7FE1,1705
JPN00C7,00c7c9f9.xpr,翻,U+7FFB,1706
JPN00C7,00c7c9f9.xpr,翼,U+7FFC,1707
JPN00C7,00c7c9f9.xpr,老,U+8001,1708
JPN00C7,00c7c9f9.xpr,考,U+8003,1709
JPN00C7,00c7c9f9.xpr,者,U+8005,1710
JPN00C7,00c7c9f9.xpr,耐,U+8010,1711
JPN00C7,00c7c9f9.xpr,耗,U+8017,1712
JPN00C7,00c7c9f9.xpr,耳,U+8033,1713
JPN00C7,00c7c9f9.xpr,聖,U+8056,1714
JPN00C7,00c7c9f9.xpr,聞,U+805E,1715
JPN00C7,00c7c9f9.xpr,聡,U+8061,1716
JPN00C7,00c7c9f9.xpr,聴,U+8074,1717
JPN00C7,00c7c9f9.xpr,職,U+8077,1718
JPN00C7,00c7c9f9.xpr,肉,U+8089,1719
JPN00C7,00c7c9f9.xpr,肌,U+808C,1720
JPN00C7,00c7c9f9.xpr,肝,U+809D,1721
JPN00C7,00c7c9f9.xpr,股,U+80A1,1722
JPN00C7,00c7c9f9.xpr,肢,U+80A2,1723
JPN00C7,00c7c9f9.xpr,肥,U+80A5,1724
JPN00C7,00c7c9f9.xpr,肩,U+80A9,1725
JPN00C7,00c7c9f9.xpr,育,U+80B2,1726
JPN00C7,00c7c9f9.xpr,肺,U+80BA,1727
JPN00C7,00c7c9f9.xpr,胆,U+80C6,1728
JPN00C7,00c7c9f9.xpr,背,U+80CC,1729
JPN00C7,00c7c9f9.xpr,胎,U+80CE,1730
JPN00C7,00c7c9f9.xpr,胞,U+80DE,1731
JPN00C7,00c7c9f9.xpr,胴,U+80F4,1732
JPN00C7,00c7c9f9.xpr,胸,U+80F8,1733
JPN00C7,00c7c9f9.xpr,能,U+80FD,1734
JPN00C7,00c7c9f9.xpr,脅,U+8105,1735
JPN00C7,00c7c9f9.xpr,脆,U+8106,1736
JPN00C7,00c7c9f9.xpr,脈,U+8108,1737
JPN00C7,00c7c9f9.xpr,脚,U+811A,1738
JPN00C7,00c7c9f9.xpr,脱,U+8131,1739
JPN00C7,00c7c9f9.xpr,脳,U+8133,1740
JPN00C7,00c7c9f9.xpr,腔,U+8154,1741
JPN00C7,00c7c9f9.xpr,腕,U+8155,1742
JPN00C7,00c7c9f9.xpr,腫,U+816B,1743
JPN00C7,00c7c9f9.xpr,腰,U+8170,1744
JPN00C7,00c7c9f9.xpr,腹,U+8179,1745
JPN00C7,00c7c9f9.xpr,膚,U+819A,1746
JPN00C7,00c7c9f9.xpr,膜,U+819C,1747
JPN00C7,00c7c9f9.xpr,膨,U+81A8,1748
JPN00C7,00c7c9f9.xpr,臆,U+81C6,1749
JPN00C7,00c7c9f9.xpr,臍,U+81CD,1750
JPN00C7,00c7c9f9.xpr,臓,U+81D3,1751
JPN00C7,00c7c9f9.xpr,臣,U+81E3,1752
JPN00C7,00c7c9f9.xpr,臨,U+81E8,1753
JPN00C7,00c7c9f9.xpr,自,U+81EA,1754
JPN00C7,00c7c9f9.xpr,臭,U+81ED,1755
JPN00C7,00c7c9f9.xpr,至,U+81F3,1756
JPN00C7,00c7c9f9.xpr,致,U+81F4,1757
JPN00C7,00c7c9f9.xpr,興,U+8208,1758
JPN00C7,00c7c9f9.xpr,舌,U+820C,1759
JPN00C7,00c7c9f9.xpr,舎,U+820E,1760
JPN00C7,00c7c9f9.xpr,舐,U+8210,1761
JPN00C7,00c7c9f9.xpr,舞,U+821E,1762
JPN00C7,00c7c9f9.xpr,航,U+822A,1763
JPN00C7,00c7c9f9.xpr,般,U+822C,1764
JPN00C7,00c7c9f9.xpr,舶,U+8236,1765
JPN00C7,00c7c9f9.xpr,船,U+8239,1766
JPN00C7,00c7c9f9.xpr,艀,U+8240,1767
JPN00C7,00c7c9f9.xpr,艦,U+8266,1768
JPN00C7,00c7c9f9.xpr,良,U+826F,1769
JPN00C7,00c7c9f9.xpr,色,U+8272,1770
JPN00C7,00c7c9f9.xpr,芝,U+829D,1771
JPN00C7,00c7c9f9.xpr,花,U+82B1,1772
JPN00C7,00c7c9f9.xpr,芳,U+82B3,1773
JPN00C7,00c7c9f9.xpr,芸,U+82B8,1774
JPN00C7,00c7c9f9.xpr,芽,U+82BD,1775
JPN00C7,00c7c9f9.xpr,苔,U+82D4,1776
JPN00C7,00c7c9f9.xpr,苗,U+82D7,1777
JPN00C7,00c7c9f9.xpr,若,U+82E5,1778
JPN00C7,00c7c9f9.xpr,苦,U+82E6,1779
JPN00C7,00c7c9f9.xpr,英,U+82F1,1780
JPN00C7,00c7c9f9.xpr,茂,U+8302,1781
JPN00C7,00c7c9f9.xpr,茎,U+830E,1782
JPN00C7,00c7c9f9.xpr,茶,U+8336,1783
JPN00C7,00c7c9f9.xpr,草,U+8349,1784
JPN00C7,00c7c9f9.xpr,荒,U+8352,1785
JPN00C7,00c7c9f9.xpr,荷,U+8377,1786
JPN00C7,00c7c9f9.xpr,莢,U+83A2,1787
JPN00C7,00c7c9f9.xpr,莫,U+83AB,1788
JPN00C7,00c7c9f9.xpr,菊,U+83CA,1789
JPN00C7,00c7c9f9.xpr,菌,U+83CC,1790
JPN00C7,00c7c9f9.xpr,菓,U+83D3,1791
JPN00C7,00c7c9f9.xpr,菜,U+83DC,1792
JPN00C7,00c7c9f9.xpr,華,U+83EF,1793
JPN00C7,00c7c9f9.xpr,落,U+843D,1794
JPN00C7,00c7c9f9.xpr,葉,U+8449,1795
JPN00C7,00c7c9f9.xpr,著,U+8457,1796
JPN00C7,00c7c9f9.xpr,董,U+8463,1797
JPN00C7,00c7c9f9.xpr,葬,U+846C,1798
JPN00C7,00c7c9f9.xpr,蒙,U+8499,1799
JPN00C7,00c7c9f9.xpr,蒸,U+84B8,1800
JPN00C7,00c7c9f9.xpr,蒼,U+84BC,1801
JPN00C7,00c7c9f9.xpr,蓄,U+84C4,1802
JPN00C7,00c7c9f9.xpr,蓋,U+84CB,1803
JPN00C7,00c7c9f9.xpr,蓑,U+84D1,1804
JPN00C7,00c7c9f9.xpr,蓮,U+84EE,1805
JPN00C7,00c7c9f9.xpr,蔵,U+8535,1806
JPN00C7,00c7c9f9.xpr,蔽,U+853D,1807
JPN00C7,00c7c9f9.xpr,薄,U+8584,1808
JPN00C7,00c7c9f9.xpr,薦,U+85A6,1809
JPN00C7,00c7c9f9.xpr,薬,U+85AC,1810
JPN00C7,00c7c9f9.xpr,藁,U+85C1,1811
JPN00C7,00c7c9f9.xpr,蘇,U+8607,1812
JPN00C7,00c7c9f9.xpr,蘭,U+862D,1813
JPN00C7,00c7c9f9.xpr,虎,U+864E,1814
JPN00C7,00c7c9f9.xpr,虐,U+8650,1815
JPN00C7,00c7c9f9.xpr,虚,U+865A,1816
JPN00C7,00c7c9f9.xpr,虜,U+865C,1817
JPN00C7,00c7c9f9.xpr,虫,U+866B,1818
JPN00C7,00c7c9f9.xpr,虹,U+8679,1819
JPN00C7,00c7c9f9.xpr,蚊,U+868A,1820
JPN00C7,00c7c9f9.xpr,蛆,U+86C6,1821
JPN00C7,00c7c9f9.xpr,蛇,U+86C7,1822
JPN00C7,00c7c9f9.xpr,蛙,U+86D9,1823
JPN00C7,00c7c9f9.xpr,蛮,U+86EE,1824
JPN00C7,00c7c9f9.xpr,蛹,U+86F9,1825
JPN00C7,00c7c9f9.xpr,蜂,U+8702,1826
JPN00C7,00c7c9f9.xpr,蜜,U+871C,1827
JPN00C7,00c7c9f9.xpr,蝋,U+874B,1828
JPN00C7,00c7c9f9.xpr,蝕,U+8755,1829
JPN00C7,00c7c9f9.xpr,蝶,U+8776,1830
JPN00C7,00c7c9f9.xpr,融,U+878D,1831
JPN00C7,00c7c9f9.xpr,蟹,U+87F9,1832
JPN00C7,00c7c9f9.xpr,血,U+8840,1833
JPN00C7,00c7c9f9.xpr,衆,U+8846,1834
JPN00C7,00c7c9f9.xpr,行,U+884C,1835
JPN00C7,00c7c9f9.xpr,術,U+8853,1836
JPN00C7,00c7c9f9.xpr,街,U+8857,1837
JPN00C7,00c7c9f9.xpr,衛,U+885B,1838
JPN00C7,00c7c9f9.xpr,衝,U+885D,1839
JPN00C7,00c7c9f9.xpr,衡,U+8861,1840
JPN00C7,00c7c9f9.xpr,衣,U+8863,1841
JPN00C7,00c7c9f9.xpr,表,U+8868,1842
JPN00C7,00c7c9f9.xpr,袂,U+8882,1843
JPN00C7,00c7c9f9.xpr,袋,U+888B,1844
JPN00C7,00c7c9f9.xpr,袖,U+8896,1845
JPN00C7,00c7c9f9.xpr,被,U+88AB,1846
JPN00C7,00c7c9f9.xpr,裁,U+88C1,1847
JPN00C7,00c7c9f9.xpr,裂,U+88C2,1848
JPN00C7,00c7c9f9.xpr,装,U+88C5,1849
JPN00C7,00c7c9f9.xpr,裏,U+88CF,1850
JPN00C7,00c7c9f9.xpr,裕,U+88D5,1851
JPN00C7,00c7c9f9.xpr,補,U+88DC,1852
JPN00C7,00c7c9f9.xpr,裡,U+88E1,1853
JPN00C7,00c7c9f9.xpr,裸,U+88F8,1854
JPN00C7,00c7c9f9.xpr,製,U+88FD,1855
JPN00C7,00c7c9f9.xpr,複,U+8907,1856
JPN00C7,00c7c9f9.xpr,褒,U+8912,1857
JPN00C7,00c7c9f9.xpr,襲,U+8972,1858
JPN00C7,00c7c9f9.xpr,西,U+897F,1859
JPN00C7,00c7c9f9.xpr,要,U+8981,1860
JPN00C7,00c7c9f9.xpr,覆,U+8986,1861
JPN00C7,00c7c9f9.xpr,見,U+898B,1862
JPN00C7,00c7c9f9.xpr,規,U+898F,1863
JPN00C7,00c7c9f9.xpr,視,U+8996,1864
JPN00C7,00c7c9f9.xpr,覗,U+8997,1865
JPN00C7,00c7c9f9.xpr,覚,U+899A,1866
JPN00C7,00c7c9f9.xpr,覧,U+89A7,1867
JPN00C7,00c7c9f9.xpr,親,U+89AA,1868
JPN00C7,00c7c9f9.xpr,観,U+89B3,1869
JPN00C7,00c7c9f9.xpr,角,U+89D2,1870
JPN00C7,00c7c9f9.xpr,解,U+89E3,1871
JPN00C7,00c7c9f9.xpr,触,U+89E6,1872
JPN00C7,00c7c9f9.xpr,言,U+8A00,1873
JPN00C7,00c7c9f9.xpr,訃,U+8A03,1874
JPN00C7,00c7c9f9.xpr,計,U+8A08,1875
JPN00C7,00c7c9f9.xpr,訊,U+8A0A,1876
JPN00C7,00c7c9f9.xpr,討,U+8A0E,1877
JPN00C7,00c7c9f9.xpr,訓,U+8A13,1878
JPN00C7,00c7c9f9.xpr,託,U+8A17,1879
JPN00C7,00c7c9f9.xpr,記,U+8A18,1880
JPN00C7,00c7c9f9.xpr,訛,U+8A1B,1881
JPN00C7,00c7c9f9.xpr,訣,U+8A23,1882
JPN00C7,00c7c9f9.xpr,訪,U+8A2A,1883
JPN00C7,00c7c9f9.xpr,設,U+8A2D,1884
JPN00C7,00c7c9f9.xpr,許,U+8A31,1885
JPN00C7,00c7c9f9.xpr,訳,U+8A33,1886
JPN00C7,00c7c9f9.xpr,訴,U+8A34,1887
JPN00C7,00c7c9f9.xpr,診,U+8A3A,1888
JPN00C7,00c7c9f9.xpr,証,U+8A3C,1889
JPN00C7,00c7c9f9.xpr,評,U+8A55,1890
JPN00C7,00c7c9f9.xpr,詞,U+8A5E,1891
JPN00C7,00c7c9f9.xpr,試,U+8A66,1892
JPN00C7,00c7c9f9.xpr,詩,U+8A69,1893
JPN00C7,00c7c9f9.xpr,詮,U+8A6E,1894
JPN00C7,00c7c9f9.xpr,詰,U+8A70,1895
JPN00C7,00c7c9f9.xpr,話,U+8A71,1896
JPN00C7,00c7c9f9.xpr,該,U+8A72,1897
JPN00C7,00c7c9f9.xpr,詳,U+8A73,1898
JPN00C7,00c7c9f9.xpr,誇,U+8A87,1899
JPN00C7,00c7c9f9.xpr,誉,U+8A89,1900
JPN00C7,00c7c9f9.xpr,誌,U+8A8C,1901
JPN00C7,00c7c9f9.xpr,認,U+8A8D,1902
JPN00C7,00c7c9f9.xpr,誓,U+8A93,1903
JPN00C7,00c7c9f9.xpr,誕,U+8A95,1904
JPN00C7,00c7c9f9.xpr,誘,U+8A98,1905
JPN00C7,00c7c9f9.xpr,語,U+8A9E,1906
JPN00C7,00c7c9f9.xpr,誠,U+8AA0,1907
JPN00C7,00c7c9f9.xpr,誤,U+8AA4,1908
JPN00C7,00c7c9f9.xpr,説,U+8AAC,1909
JPN00C7,00c7c9f9.xpr,読,U+8AAD,1910
JPN00C7,00c7c9f9.xpr,誰,U+8AB0,1911
JPN00C7,00c7c9f9.xpr,課,U+8AB2,1912
JPN00C7,00c7c9f9.xpr,調,U+8ABF,1913
JPN00C7,00c7c9f9.xpr,談,U+8AC7,1914
JPN00C7,00c7c9f9.xpr,請,U+8ACB,1915
JPN00C7,00c7c9f9.xpr,論,U+8AD6,1916
JPN00C7,00c7c9f9.xpr,諜,U+8ADC,1917
JPN00C7,00c7c9f9.xpr,諦,U+8AE6,1918
JPN00C7,00c7c9f9.xpr,諭,U+8AED,1919
JPN00C7,00c7c9f9.xpr,諸,U+8AF8,1920
JPN00C7,00c7c9f9.xpr,諾,U+8AFE,1921
JPN00C7,00c7c9f9.xpr,謀,U+8B00,1922
JPN00C7,00c7c9f9.xpr,謎,U+8B0E,1923
JPN00C7,00c7c9f9.xpr,謙,U+8B19,1924
JPN00C7,00c7c9f9.xpr,講,U+8B1B,1925
JPN00C7,00c7c9f9.xpr,謝,U+8B1D,1926
JPN00C7,00c7c9f9.xpr,謳,U+8B33,1927
JPN00C7,00c7c9f9.xpr,識,U+8B58,1928
JPN00C7,00c7c9f9.xpr,譜,U+8B5C,1929
JPN00C7,00c7c9f9.xpr,警,U+8B66,1930
JPN00C7,00c7c9f9.xpr,議,U+8B70,1931
JPN00C7,00c7c9f9.xpr,譲,U+8B72,1932
JPN00C7,00c7c9f9.xpr,護,U+8B77,1933
JPN00C7,00c7c9f9.xpr,讃,U+8B83,1934
JPN00C7,00c7c9f9.xpr,谷,U+8C37,1935
JPN00C7,00c7c9f9.xpr,豆,U+8C46,1936
JPN00C7,00c7c9f9.xpr,豊,U+8C4A,1937
JPN00C7,00c7c9f9.xpr,豚,U+8C5A,1938
JPN00C7,00c7c9f9.xpr,象,U+8C61,1939
JPN00C7,00c7c9f9.xpr,豪,U+8C6A,1940
JPN00C7,00c7c9f9.xpr,負,U+8CA0,1941
JPN00C7,00c7c9f9.xpr,財,U+8CA1,1942
JPN00C7,00c7c9f9.xpr,貢,U+8CA2,1943
JPN00C7,00c7c9f9.xpr,貧,U+8CA7,1944
JPN00C7,00c7c9f9.xpr,貨,U+8CA8,1945
JPN00C7,00c7c9f9.xpr,販,U+8CA9,1946
JPN00C7,00c7c9f9.xpr,貪,U+8CAA,1947
