resource_class,file_id,scope,unique_index_start,unique_index_end,row_count,all_001c_100_percent,high_value_count,ordinary_count,min_0007_coverage,min_000e_coverage,min_00c7_coverage,max_loading_fixture_similarity,loading_union_similarity,unique_indices,sample_jpn_texts
BRIEFING,BRIEFING_FILES_BLOCK_093BC0,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.318182,0.034965,12,はい…わかりました。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36D0B0,OUTSIDE_LOADING,3,3,1,YES,1,0,93.55%,93.55%,100.00%,0.211538,0.070946,3,"<R=FSLN,サンディニスタ>は、バックにKGBがいる事を\n知っているのか？\n"
BRIEFING,BRIEFING_MISSION_BLOCK_36DD60,OUTSIDE_LOADING,3,3,1,YES,1,0,77.78%,55.56%,100.00%,0.162162,0.031469,3,彼女はまだ子供だ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36DD60,OUTSIDE_LOADING,18,18,1,YES,1,0,66.67%,100.00%,100.00%,0.117647,0.010490,18,何だ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36DD60,OUTSIDE_LOADING,28,28,1,YES,1,0,100.00%,90.00%,100.00%,0.189189,0.034965,28,そう…、だといいけど。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36DD60,OUTSIDE_LOADING,35,35,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,35,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36F890,OUTSIDE_LOADING,8,8,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,8,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36F890,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,12,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36F890,OUTSIDE_LOADING,14,14,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,14,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36F890,OUTSIDE_LOADING,16,16,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,16,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_36F890,OUTSIDE_LOADING,18,18,1,YES,0,1,100.00%,100.00%,100.00%,0.217391,0.020979,18,わかってる。\n
BRIEFING,BRIEFING_MISSION_BLOCK_3705D0,OUTSIDE_LOADING,11,11,1,YES,0,1,100.00%,100.00%,100.00%,0.100000,0.006993,11,……！\n
BRIEFING,BRIEFING_MISSION_BLOCK_3705D0,OUTSIDE_LOADING,14,14,1,YES,1,0,50.00%,100.00%,100.00%,0.038462,0.006993,14,何？\n
BRIEFING,BRIEFING_MISSION_BLOCK_3705D0,OUTSIDE_LOADING,22,22,1,YES,1,0,71.88%,68.75%,100.00%,1.000000,0.111888,22,革命だろうが、何だろうが、\n銃を手にひとたび暴力に訴えれば、\nいずれは皆地獄に堕ちる。\n
BRIEFING,BRIEFING_MISSION_BLOCK_3705D0,OUTSIDE_LOADING,29,29,1,YES,1,0,66.67%,100.00%,100.00%,0.117647,0.010490,29,何だ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_3705D0,OUTSIDE_LOADING,42,42,1,YES,0,1,100.00%,100.00%,100.00%,0.193548,0.024476,42,そうか。わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_371AD0,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.013986,4,だが…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_371AD0,OUTSIDE_LOADING,9,9,1,YES,1,0,100.00%,90.91%,100.00%,0.294118,0.031250,9,他にルートはないのか？\n
BRIEFING,BRIEFING_MISSION_BLOCK_371AD0,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.130435,0.013986,12,わかるか？\n
BRIEFING,BRIEFING_MISSION_BLOCK_371AD0,OUTSIDE_LOADING,19,19,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,19,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_371AD0,OUTSIDE_LOADING,24,24,1,YES,1,0,100.00%,90.00%,100.00%,0.280000,0.034965,24,いや、これからわかる。\n
BRIEFING,BRIEFING_MISSION_BLOCK_371AD0,OUTSIDE_LOADING,28,28,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.013986,28,つまり？\n
BRIEFING,BRIEFING_MISSION_BLOCK_372F00,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.006993,5,……。\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,11,11,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.006993,11,……。\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,13,13,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,13,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,18,18,1,YES,1,0,92.86%,92.86%,100.00%,0.200000,0.041667,18,セシール、鳥になった気分は？\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,20,20,1,YES,1,0,79.17%,62.50%,100.00%,0.791667,0.083916,20,鳥の研究はやめて、空を飛ぼうかなって思う。\nで、どうしたの？\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,35,35,1,YES,1,0,100.00%,85.71%,100.00%,0.238095,0.024476,35,たいした女だ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,37,37,1,YES,0,1,100.00%,100.00%,100.00%,0.240000,0.045139,37,わかった。\nセシール、よろしくな。\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,43,43,1,YES,1,0,80.00%,100.00%,100.00%,0.136364,0.017483,43,何だって？\n
BRIEFING,BRIEFING_MISSION_BLOCK_373AD0,OUTSIDE_LOADING,45,45,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.013986,45,だが…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,3,3,1,YES,1,0,92.86%,85.71%,100.00%,0.261905,0.048951,3,…あんたにその意志があればだが。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,5,そうか…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,8,8,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,8,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,13,13,1,YES,0,1,100.00%,100.00%,100.00%,0.269231,0.048951,13,ザ・ボスを殺したのはあんただ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,31,31,1,YES,1,0,100.00%,80.00%,100.00%,0.173913,0.017483,31,ばかなっ！\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,33,33,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.006993,33,……。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,49,49,1,YES,1,0,86.67%,73.33%,100.00%,0.242424,0.052448,49,彼女は、どういう想いで死んだのか？\n
BRIEFING,BRIEFING_MISSION_BLOCK_376CD0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.157895,0.010490,1,…ああ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_3778F0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.157895,0.010490,1,…ああ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_378450,OUTSIDE_LOADING,1,1,1,YES,1,0,100.00%,93.33%,100.00%,0.290323,0.052448,1,なんとしてもそいつを止めるんだ！\n
BRIEFING,BRIEFING_MISSION_BLOCK_378670,OUTSIDE_LOADING,2,2,1,YES,0,1,100.00%,100.00%,100.00%,0.185185,0.020979,2,ああ、だが…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_378670,OUTSIDE_LOADING,7,7,1,YES,1,0,86.67%,86.67%,100.00%,0.269231,0.052448,7,そんな！\nパスは何も知らないはずだ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_378670,OUTSIDE_LOADING,33,33,1,YES,1,0,100.00%,75.00%,100.00%,0.115385,0.013986,33,どんな？\n
BRIEFING,BRIEFING_MISSION_BLOCK_379FA0,OUTSIDE_LOADING,0,0,1,YES,1,0,100.00%,88.89%,100.00%,0.250000,0.027875,0,クハ…見つかったか。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37A2B0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.222222,0.038462,1,まさか、見つかるとは…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37ABA0,OUTSIDE_LOADING,1,1,1,YES,1,0,88.89%,88.89%,100.00%,0.166667,0.031469,1,お見事、さすがだ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37ABA0,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.210526,0.013986,3,はあ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37AD00,OUTSIDE_LOADING,1,1,1,YES,1,0,80.00%,100.00%,100.00%,0.136364,0.017483,1,何だって？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37AF70,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.027972,1,おい、またか！？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37B1F0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.013986,1,またか！\n
BRIEFING,BRIEFING_MISSION_BLOCK_37B370,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.006993,1,ああ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37B370,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.006993,3,ああ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37B370,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.006993,5,で？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37B8C0,OUTSIDE_LOADING,7,7,1,YES,0,1,100.00%,100.00%,100.00%,0.210526,0.013986,7,はあ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37BC00,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.006993,1,ああ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37BFB0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.006993,1,……。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37BFB0,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.210526,0.013986,4,はあ…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37BFB0,OUTSIDE_LOADING,9,9,1,YES,1,0,92.31%,92.31%,100.00%,0.296296,0.045455,9,どこにいるのか全くわからない。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37C7A0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.017483,1,わかった。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37C7A0,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.136364,0.024476,3,気をつけよう。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37CB00,OUTSIDE_LOADING,1,1,1,YES,1,0,100.00%,80.00%,100.00%,0.142857,0.017483,1,どうした。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37CB00,OUTSIDE_LOADING,3,3,1,YES,1,0,83.33%,100.00%,100.00%,0.151515,0.020979,3,何があった？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37CB00,OUTSIDE_LOADING,13,13,1,YES,1,0,100.00%,92.86%,100.00%,0.222222,0.048951,13,本気か？\nあいつを殺すつもりかよ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37CB00,OUTSIDE_LOADING,15,15,1,YES,1,0,100.00%,75.00%,100.00%,0.176471,0.027972,15,じゃあどうして。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37CB00,OUTSIDE_LOADING,18,18,1,YES,0,1,100.00%,100.00%,100.00%,0.266667,0.027972,18,そういうものか…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37D9F0,OUTSIDE_LOADING,7,7,1,YES,1,0,83.33%,83.33%,100.00%,0.095238,0.020979,7,パスは何と？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37D9F0,OUTSIDE_LOADING,11,11,1,YES,1,0,88.89%,77.78%,100.00%,0.138889,0.031469,11,え？　どういう意味だ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37D9F0,OUTSIDE_LOADING,14,14,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.006993,14,ああ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37E2E0,OUTSIDE_LOADING,8,8,1,YES,0,1,100.00%,100.00%,100.00%,0.157895,0.013986,8,まあな。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37E2E0,OUTSIDE_LOADING,23,23,1,YES,0,1,100.00%,100.00%,100.00%,0.214286,0.020979,23,ああ。構わない。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37E2E0,OUTSIDE_LOADING,26,26,1,YES,0,1,100.00%,100.00%,100.00%,0.250000,0.027972,26,そうだといいが…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37F020,OUTSIDE_LOADING,2,2,1,YES,1,0,66.67%,66.67%,100.00%,0.120000,0.020979,2,あの博士が？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37F020,OUTSIDE_LOADING,11,11,1,YES,0,1,100.00%,100.00%,100.00%,0.206897,0.024476,11,ああ、それでいい。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37F6F0,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.193548,0.031469,1,そうか、ありがとう。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37F6F0,OUTSIDE_LOADING,6,6,1,YES,1,0,90.91%,90.91%,100.00%,0.200000,0.038462,6,わかった。覚えておこう。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37F6F0,OUTSIDE_LOADING,9,9,1,YES,1,0,94.74%,94.74%,100.00%,0.277778,0.066434,9,そうだな。これで全てが終わったわけじゃない。\n
BRIEFING,BRIEFING_MISSION_BLOCK_37FB90,OUTSIDE_LOADING,3,3,1,YES,1,0,80.00%,100.00%,100.00%,0.136364,0.017483,3,何だって？\n
BRIEFING,BRIEFING_MISSION_BLOCK_37FB90,OUTSIDE_LOADING,10,10,1,YES,1,0,83.33%,100.00%,100.00%,0.130435,0.020979,10,何だって…！\n
BRIEFING,BRIEFING_MISSION_BLOCK_380E80,OUTSIDE_LOADING,1,1,1,YES,1,0,88.89%,100.00%,100.00%,0.296296,0.031469,1,まだ何かあるのか…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_380E80,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.006993,4,ああ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_3818C0,OUTSIDE_LOADING,2,2,1,YES,1,0,100.00%,91.67%,100.00%,0.250000,0.041958,2,それもいいな…。\n…じゃない、ボス。\n
BRIEFING,BRIEFING_MISSION_BLOCK_3818C0,OUTSIDE_LOADING,6,6,1,YES,0,1,100.00%,100.00%,100.00%,0.238095,0.027972,6,ああ…。わかってる…。\n
BRIEFING,BRIEFING_MISSION_BLOCK_382250,OUTSIDE_LOADING,6,6,1,YES,1,0,85.71%,85.71%,100.00%,0.208333,0.024476,6,知ってるのか？\n
BRIEFING,BRIEFING_MISSION_BLOCK_383890,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.181818,0.020979,3,…そうだな。\n
BRIEFING,BRIEFING_MISSION_BLOCK_384300,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.013986,1,その…。\n
LOOSE_OLANG,0005EE2F,OUTSIDE_LOADING,7,7,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,7,ALL
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,6,6,1,YES,1,0,50.00%,0.00%,100.00%,0.000000,0.000000,6,新作
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,33,33,1,YES,1,0,100.00%,61.54%,100.00%,0.147059,0.020478,33,プレイの記録を保存します。
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,52,52,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,52,SEARCH HOST
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,58,58,1,YES,1,0,100.00%,66.67%,100.00%,0.046512,0.006897,58,左スティック
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,87,87,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.010239,87,PRESS START BUTTON
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,92,92,1,YES,1,0,94.12%,88.24%,100.00%,0.264706,0.041237,92,あなたのセーブデータが存在しません。
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,95,95,1,YES,0,1,100.00%,100.00%,100.00%,0.037037,0.003413,95,CANCEL:BACK
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,97,97,1,YES,1,0,100.00%,66.67%,100.00%,0.064516,0.010490,97,言え！
LOOSE_OLANG,005184E3,OUTSIDE_LOADING,134,134,1,YES,1,0,95.83%,79.17%,100.00%,0.224490,0.065292,134,対戦のHOSTとなり、ゲームを新たに作成します。
LOOSE_OLANG,0060E2F2,OUTSIDE_LOADING,10,10,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,10,クイック
LOOSE_OLANG,0060E2F2,OUTSIDE_LOADING,13,13,1,YES,0,1,100.00%,100.00%,100.00%,0.136364,0.010417,13,GLOBAL
LOOSE_OLANG,0066E64E,OUTSIDE_LOADING,13,13,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.017483,13,使用しない
LOOSE_OLANG,0066E64E,OUTSIDE_LOADING,15,15,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,15,-
LOOSE_OLANG,0066E64E,OUTSIDE_LOADING,47,47,1,YES,1,0,100.00%,50.00%,100.00%,0.052632,0.003484,47,戻る
LOOSE_OLANG,0072F326,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.055556,0.003472,12,サインイン
LOOSE_OLANG,0072F326,OUTSIDE_LOADING,33,33,1,YES,1,0,100.00%,80.77%,100.00%,0.232558,0.064846,33,このままゲームを始めるとゲームの内容はセーブされません。\nこのままゲームを開始しますか？
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,22,22,1,YES,0,1,100.00%,100.00%,100.00%,0.062500,0.006993,22,10
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,32,32,1,YES,1,0,100.00%,85.71%,100.00%,0.136364,0.024476,32,これはどうだ！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,38,38,1,YES,0,1,100.00%,100.00%,100.00%,0.240000,0.031469,38,まだ終わっていない！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,40,40,1,YES,1,0,100.00%,80.00%,100.00%,0.125000,0.017483,40,さあ 来い！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,46,46,1,YES,1,0,100.00%,86.67%,100.00%,0.275862,0.052448,46,おみゃあさん、つよなっとるが！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,115,115,1,YES,0,1,100.00%,100.00%,100.00%,0.095238,0.017361,115,ラブダンボール
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,131,131,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,131,DPM
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,188,188,1,YES,1,0,77.78%,55.56%,100.00%,0.192308,0.027875,188,地獄に送ってやる！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,193,193,1,YES,1,0,100.00%,85.71%,100.00%,0.130435,0.024476,193,あんた　そこやろ
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,201,201,1,YES,1,0,100.00%,85.71%,100.00%,0.100000,0.024476,201,もうつぶれーや
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,203,203,1,YES,0,1,100.00%,100.00%,100.00%,0.150000,0.017483,203,くらいんさい
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,220,220,1,YES,0,1,100.00%,100.00%,100.00%,0.240000,0.031469,220,まだ終わってない！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,236,236,1,YES,1,0,60.00%,80.00%,100.00%,0.060606,0.017483,236,ひんでぞお
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,238,238,1,YES,1,0,100.00%,87.50%,100.00%,0.187500,0.027972,238,このがんでぼっこす
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,245,245,1,YES,0,1,100.00%,100.00%,100.00%,0.107143,0.010204,245,BACK TO MAIN MENU
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,247,247,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,247,GUEST
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,293,293,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.017483,293,使用しない
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,324,324,1,YES,1,0,100.00%,50.00%,100.00%,0.052632,0.003484,324,戻る
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,345,345,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,345,COMRADES
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,354,354,1,YES,0,1,100.00%,100.00%,100.00%,0.071429,0.006803,354,CONTROLS HELP
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,390,390,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,390,NEW GAME
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,397,397,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,397,LOAD GAME
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,402,402,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,402,DELETE
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,488,488,1,YES,0,1,100.00%,100.00%,100.00%,0.153846,0.013699,488,CONTROLLER SETTINGS
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,508,508,1,YES,1,0,50.00%,50.00%,100.00%,0.050000,0.006993,508,歩き
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,540,540,1,YES,1,0,100.00%,71.43%,100.00%,0.095238,0.024476,540,しゃがみボタン
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,559,559,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.017483,559,構えボタン
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,571,571,1,YES,1,0,100.00%,62.50%,100.00%,0.027027,0.003413,571,ディスプレイ選択
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,619,619,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.020979,619,自分について
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,681,681,1,YES,1,0,90.00%,90.00%,100.00%,0.139535,0.031359,681,・ザ・ボスAIとの違い
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,686,686,1,YES,0,1,100.00%,100.00%,100.00%,0.173913,0.017483,686,人について
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,693,693,1,YES,0,1,100.00%,100.00%,100.00%,0.102564,0.013986,693,ザ・ボス
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,706,706,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.003484,706,AI
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,716,716,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.006897,716,・トレニャー
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,726,726,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,726,UFO
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,789,789,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.010490,789,敵兵力
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,877,877,1,YES,1,0,80.00%,60.00%,100.00%,0.080000,0.017483,877,敵兵の種類
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,903,903,1,YES,1,0,100.00%,25.00%,100.00%,0.033333,0.003460,903,作戦内容
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,948,948,1,YES,1,0,100.00%,75.00%,100.00%,0.033333,0.006944,948,ゲリラ戦
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,965,965,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,965,CANCEL:<I=COOPS_CANCEL>
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,1093,1093,1,YES,0,1,100.00%,100.00%,100.00%,0.038462,0.003425,1093,SUPER M.
LOOSE_OLANG,00C79B17,OUTSIDE_LOADING,0,0,1,YES,1,0,100.00%,80.00%,100.00%,0.050000,0.006920,0,レスキュー
LOOSE_OLANG,00C79B17,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,3,NORAD
LOOSE_OLANG,00C79B17,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.010239,5,\nMISSION COMPLETE
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,8,8,1,YES,0,1,100.00%,100.00%,100.00%,0.136364,0.010417,8,GLOBAL
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,10,10,1,YES,0,1,100.00%,100.00%,100.00%,0.120000,0.010309,10,DOMESTIC
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,40,40,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,40,SEARCH
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,62,62,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,62,MAIN OPS
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,97,97,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,97,CREATE
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,103,103,1,YES,1,0,100.00%,75.00%,100.00%,0.052632,0.013986,103,ランダム
LOOSE_OLANG,00CB1FB7,OUTSIDE_LOADING,105,105,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,105,ALL
LOOSE_OLANG,00D0C740,OUTSIDE_LOADING,9,9,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,9,GUEST
LOOSE_OLANG,00D0C740,OUTSIDE_LOADING,11,11,1,YES,1,0,100.00%,0.00%,100.00%,0.045455,0.003472,11,初期化
LOOSE_OLANG,00D0C740,KNOWN_LOADING_STATUS_EXCLUDED,33,33,1,YES,0,1,100.00%,100.00%,100.00%,0.120000,0.010309,33,LOADING...
LOOSE_OLANG,00D0C740,OUTSIDE_LOADING,60,60,1,YES,1,0,100.00%,50.00%,100.00%,0.052632,0.003484,60,戻る
OHD,1E4C1146,OUTSIDE_LOADING,94,94,1,YES,0,1,100.00%,100.00%,100.00%,0.100000,0.013986,94,うまい！
