resource_class,file_id,unique_index,reference_index,reference_indices,reference_count,jpn_text,visible_unique_chars,001c_covered_chars,001c_missing_chars,001c_coverage,0007_coverage,000e_coverage,00c7_coverage,loading_fixture_similarity_max,loading_union_similarity,is_loading_fixture,candidate_status,candidate_value,lower_other_fonts
SLOT_OLANG,5D4C49A2,76,76,76;76;76;76,4,「ああ、うまい炭酸飲料が飲みたい…。そうすれば元気、出るのになぁ…」,…、。「」ぁあいうがすそたなにのばまみるれ元出料気炭酸飲,…、。あいうがすそたなにのばまみるれ出気,「」ぁ元料炭酸飲,71.43%,82.14%,75.00%,100.00%,0.318182,0.068027,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,77,77,77;77;77;77,4,"「人間、食事は欠かせません。
　食べ物を忘れてミッションに出向くなんて、よほどの自信がないと無理ですよ…」",…、。「」いかがくすせてでとどなにのはべほまよれをんシッミョン事人信出向忘欠無物理自間食,…、。いかがくすせてでとどなにのはまよれをんシッン事人出向物理自間食,「」べほミョ信忘欠無,77.27%,88.64%,79.55%,100.00%,0.235294,0.111111,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,78,78,78;78;78;78,4,"「スナイパーライフルを構えたら、焦らず時間をかけて、集中力を高める。
　本当だ…ブレが収まってくるのがわかりますね！」",…、。「」えかがくけすずただってねのまめらりるわをイスナパフブラルレー中力収当時本構焦間集高！,…、。えかがくけすずただってのまめらりるわをイスパブラルレー中力時本構間！,「」ねナフ収当焦集高,78.72%,91.49%,80.85%,100.00%,0.228571,0.110000,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,79,79,79;79;79;79,4,「開発が進んだら、透明人間になるのも夢じゃないかも…フフ」,…、「」いかがじだなにのもゃらるんフ人夢明発透進開間,…、いかがじだなにのもゃらるん人明開間,「」フ夢発透進,73.08%,92.31%,80.77%,100.00%,0.294118,0.061224,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,80,80,80;80;80;80,4,"「スタングレネードは投げたらすぐに目を背けないと、自分の目もやられる…
　ごもっともです、ボス！」",…、「」いぐけげごすたっでとなにのはもやらるれをグスタドネボレンー分投目背自！,…、いぐけげごすたっでとなにのはもやらるれをスタボレンー分目背自！,「」グドネ投,84.62%,94.87%,89.74%,100.00%,0.277778,0.109215,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,81,81,81;81;81;81,4,「麻酔銃は当たった場所によって効き目が違う…どれどれ？　うっ…ZZZ…」 ,Z…「」うがきたってどにはよれ効場当所目違酔銃麻？,…うがきたってどにはよれ場目違銃？,Z「」効当所酔麻,68.00%,88.00%,68.00%,100.00%,0.170213,0.057823,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,82,82,82;82;82;82,4,"「ヘルメットが邪魔なときは撃って吹き飛ばす。
　警戒される前に撃ち込むのがいいんですね？」",。「」いがきさすちってでとなにねのはばむるれんットヘメル前吹戒撃警込邪飛魔？,。いがきさすちってでとなにのはばるれんットメル前飛？,「」ねむヘ吹戒撃警込邪魔,68.42%,76.32%,76.32%,100.00%,0.259259,0.076412,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,83,83,83;83;83;83,4,"「捕虜にされている女性兵士を見たことがあります。
　俺は、助けてやれませんでした…」",…、。「」あいがけこさしすせたてでとにはまやりるれをん俺兵助士女性捕虜見,…、。あいがけこさしすせたてでとにはまやりるれをん俺兵士女見,「」助性捕虜,83.33%,86.11%,83.33%,100.00%,0.294118,0.102740,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,84,84,84;84;84;84,4,「ボス、俺も『EXTRA OPS』に出撃させてください！」 ,AEOPRSTX、「」『』いくさせだてにもスボ俺出撃！,AEOPRST、『』いくさせだてにもスボ俺出！,X「」撃,85.19%,96.30%,92.59%,100.00%,0.156863,0.061017,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,85,85,85;85;85;85,4,「『バナナは食べる以外にも使い道がある』。…ひいじいちゃんの遺言です」 ,…。「」『』あいがじすちでにのはひべもゃるんナバ以使外言道遺食,…。『』あいがじすちでにのはひもゃるんバ使言食,「」べナ以外道遺,74.19%,87.10%,70.97%,100.00%,0.243902,0.078231,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,86,86,86;86;86;86,4,"「CO-OPS中の仲間に消費アイテムや弾薬を渡したい時は、
　武器、装備品のウィンドウで選択してDROPする…。
　これが一番心に残った、ボスのお言葉です」",-CDOPRS…、。「」いおがこしすたってでにのはやるれをアィイウステドボムン一中仲備品器弾心択時武残消渡番葉薬装言費選間,-CDOPRS…、。いおがこしすたってでにのはやるれをィイステボムン一中仲器択時渡言選間,「」アウド備品弾心武残消番葉薬装費,72.13%,88.52%,70.49%,100.00%,0.204819,0.112179,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,87,87,87;87;87;87,4,"「もっと強い武器があれば、俺達ももっと活躍出来ると思います。
　新兵器の開発を進めましょう！」",、。「」あいうがしすっとのばまめもょるれを俺兵出器強思新来武活発躍進達開！,、。あいうがしすっとのばまめもるれを俺兵出器思新来達開！,「」ょ強武活発躍進,75.68%,81.08%,78.38%,100.00%,0.237288,0.087542,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,88,88,88;88;88;88,4,「道に迷っても『MAP』を見れば出口が書いてあるんで助かりました」 ,AMP「」『』あいかがしたってでにばまもりるれをん出助口書見迷道,AMP『』あいかがしたってでにばまもりるれをん出見,「」助口書迷道,78.12%,90.62%,81.25%,100.00%,0.240000,0.074324,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,89,89,89;89;89;89,4,"「『ENTRY GATE』では、武器、アイテムはもちろん、
　戦闘服にも気をつかうんですね？　ボス！」",AEGNRTY、「」『』うかすちつでにねはもろをんアイステボム器戦服武気闘！？,AEGNRT、『』うかすちつでにはもろをんイステボム器戦気！？,Y「」ねア服武闘,79.49%,92.31%,84.62%,100.00%,0.150000,0.083333,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,90,90,90;90;90;90,4,"「この先のミッションに自信がないときは、
　いったん人集めや武器装備の開発に専念する…
　そうか、決して先を急がないということか！」",…、「」いうかがきこしすそたってとなにのはめやるをんシッミョン人信備先器専念急武決発自装開集！,…、いうかがきこしすそたってとなにのはめやるをんシッン人器自開！,「」ミョ信備先専念急武決発装集,68.09%,91.49%,82.98%,100.00%,0.262295,0.099010,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,91,91,91;91;91;91,4,"「なるほど…GMPってのはMSFの稼ぎの合計…
　国家でいうところのGNP（国民総生産）みたいなものなんですね…」",FGMNPS…「」いうぎこすたってでとどなねのはほみもるろん合国家民生産稼総計（）,FGMNPS…いうこすたってでとどなのはみもるろん国家生,「」ぎねほ合民産稼総計（）,68.29%,85.37%,70.73%,100.00%,0.245614,0.079208,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,92,92,92;92;92;92,4,「いい香りをつけてると、女性に評判いいんですよ！」,、「」いけすつてでとによりるをん判女性評香！,、いけすつてでとによりるをん女！,「」判性評香,72.73%,86.36%,77.27%,100.00%,0.257143,0.054795,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,93,93,93;93;93;93,4,"「ボス！　いつも俺達の話を聞いてくれてありがとうございます。
　たまには有益な情報もありますよね！？」 ",。「」あいうがくござすたつてとなにねのはまもよりれをスボ俺報情有益聞話達！？,。あいうがくごすたつてとなにのはまもよりれをスボ俺情達！？,「」ざね報有益聞話,76.32%,78.95%,78.95%,100.00%,0.272727,0.098305,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,94,94,94;94;94;94,4,"「リロード中は隙が出来る。
　リロードするタイミングは、射撃するタイミングと同じくらい重要だ
　…ですね？　ボス！」",…、。「」いがくじすだでとねはらるイグスタドボミリロンー中出同射撃来要重隙！？,…、。いがくじすだでとはらるイスタボリンー中出同来要！？,「」ねグドミロ射撃重隙,71.79%,92.31%,87.18%,100.00%,0.216667,0.086957,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,95,95,95;95;95;95,4,"「ボス、リロードをご教授ください！
　…おお！　武器を装備した状態で、アクションボタンですね！
　ありがとうございます、ボス！」 ",…、「」あいうおがくごさざしすただでとねまりをアクシスタドボョリロンー備器態授教武状装！,…、あいうおがくごさしすただでとまりをクシスタボリンー器態状！,「」ざねアドョロ備授教武装,70.45%,93.18%,81.82%,100.00%,0.187500,0.089109,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,96,96,96;96;96;96,4,"「難しいミッションも二人なら何とかなるかもしれません！
　ツーマン・セルで、共に戦ってくれる仲間を探します！」",、「」いかくしすせってでとなにまもらるれをんシセッツマミョルン・ー二人仲何共戦探間難！,、いかくしすせってでとなにまもらるれをんシセッルン・ー人仲何共戦間！,「」ツマミョ二探難,79.07%,90.70%,88.37%,100.00%,0.237288,0.104027,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,97,97,97;97;97;97,4,"「訓練中にCQCで壁にぶつけられて、しばらく気絶してしまいました。
　いつもの“倍”は痛かったような…」 ",CQ“”…、。「」いうかくけしたっつてでなにのはばぶまもよられ中倍壁気痛絶練訓,C“”…、。いうかくけしたっつてでなにのはばぶまもよられ中気,Q「」倍壁痛絶練訓,76.92%,87.18%,82.05%,100.00%,0.300000,0.097973,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,98,98,98;98;98;98,4,"「ボス、俺が戦場で倒れたら蘇生してください！
　マウス・トゥ・マウス以外で！」",、「」いがくさしただてでられゥウストボマ・以俺倒場外戦生蘇！,、いがくさしただてでられストボ・俺場戦生！,「」ゥウマ以倒外蘇,70.00%,83.33%,86.67%,100.00%,0.225000,0.067568,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,99,99,99;99;99;99,4,"「連続CQCは、タイミングが肝心なんだなー。
　もっと落ち着いて押さないと…」",CQ…、。「」いがさだちってとなはもんイグタミンー心押着続肝落連,C…、。いがさだちってとなはもんイタンー続,Q「」グミ心押着肝落連,65.62%,93.75%,81.25%,100.00%,0.230769,0.063545,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,100,100,100;100;100;100,4,"「ルーキーの頃はアサルトライフルをダラダラ撃って弾を無駄にしたっけ…。
　落ち着いて狙い、数発ずつ『指切り』して撃つ。
　大切なのは“撃った数”じゃなく“当てた数”だ。
　それに早く気付いていれば、あの時だって…」",“”…、。「」『』あいくけしじずそただちっつてなにのはばゃりれをアイキサダトフラルー付切大弾当指撃数早時気無狙発着落頃駄,“”…、。『』あいくけしじずそただちっつてなにのはばゃりれをイキサダトラルー付大指数時気,「」アフ切弾当撃早無狙発着落頃駄,73.33%,88.33%,75.00%,100.00%,0.200000,0.127036,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,101,101,101;101;101;101,4,"「やけに身体が重いと思ったら、装備の合計が60kgもあった…。
　そりゃ気力も減るよ。
　あんまり重装備なのも考えモンだな」 ",06gk…、。「」あいえがけそただっとなにのまもゃやよらりるんモン体備力合思気減考装計身重,0…、。あいえがけそただっとなにのまもゃやよらりるんン力思気身,6gk「」モ体備合減考装計重,68.89%,88.89%,77.78%,100.00%,0.250000,0.103333,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,102,102,102;102;102;102,4,"「誰にも気づかれず、誰も傷つけずに任務を遂行する。
　私はそんなボスの下で働きたいです！」",、。「」いかきけすずそたつづでなにのはもるれをんスボ下任傷働務気私行誰遂！,、。いかきけすずそたつでなにのはもるれをんスボ下任務気私！,「」づ傷働行誰遂,78.38%,83.78%,81.08%,100.00%,0.313725,0.098639,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,103,103,103;103;103;103,4,"「『魂がこもった言葉』って、時々すごい力を発揮することがあるから
　不思議だよな…」",…、々「」『』あいかがこごすただってとなもよらるを不力思揮時発葉言議魂,…、々『』あいかがこごすただってとなもよらるを力思時言,「」不揮発葉議魂,77.14%,82.86%,71.43%,100.00%,0.227273,0.091837,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,104,104,104;104;104;104,4,"「口径の大きいハンドガンは敵の行動を止めるには最適だ。
　装備しながらCQCも出来る。囲まれたらハンドガンを試してみよう」",CQ。「」いうがきしただてなにのはまみめもよらるれをガドハン備出動口囲大径敵最来止行装試適,C。いうがきしただてなにのはまみめもよらるれをハン出大敵最来止,Q「」ガド備動口囲径行装試適,68.89%,95.56%,75.56%,100.00%,0.231884,0.099668,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,105,105,105;105;105;105,4,「“徹甲弾はヘルメットや盾も射抜く”だって！？　タフだよ、全く」,“”、「」くだってはもやよタットフヘメル全射弾徹抜甲盾！？,“”、くだってはもやよタットメル全抜！？,「」フヘ射弾徹甲盾,68.97%,89.66%,79.31%,100.00%,0.145833,0.057047,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,106,106,106;106;106;106,4,「室内や狭いところではハンドガンが便利だな…。エイムが楽なんだ」,…。「」いがこだでとなはやろんイエガドハムン便内利室楽狭,…。いがこだでとなはやろんイハムン内利,「」エガド便室楽狭,67.86%,89.29%,60.71%,100.00%,0.200000,0.057239,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,107,107,107;107;107;107,4,"「『盾』は片手で使える武器となら一緒に装備できる。
　手に持っていない時は背中を守ってくれるだろう…でしたよね、ボス！」",…、。「」『』いうえきくしただってでとなにねはよらるれろをスボ一中使備器守手持時武片盾緒背装！,…、。『』いうえきくしただってでとなにはよらるれろをスボ一中使器守手時緒背！,「」ね備持武片盾装,80.85%,87.23%,78.72%,100.00%,0.241935,0.128814,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,108,108,108;108;108;108,4,"「スナイパーライフルの基本は『構えて』、『しゃがむ』。これだ！
　照準のブレが安定するんですね、ボス！」",、。「」『』えがこしすだてでねのはむゃるれんイスナパフブボラルレー基安定本構準照！,、。『』えがこしすだてでのはゃるれんイスパブボラルレー基本構！,「」ねむナフ安定準照,75.61%,95.12%,70.73%,100.00%,0.176471,0.090000,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5D4C49A2,109,109,109;109;109;109,4,"「ハンドガンは“火力が小さい”し、“遠くの敵は狙いにくい”。だが近くに対しては
　“エイム能力は高い”し、口径が大きいから敵の行動を“阻止させやすい”。
　それにうまく使い分ければ、ライフルなどの弾薬を温存できる。
　…っていうボスの教え、暗記しました！」",“”…、。「」いうえかがきくけさしすせそただってでどなにのはばまやらるれをイエガスドハフボムラルン使分力動口大存対小弾径教敵暗止温火狙能薬行記近遠阻高！,“”…、。いうえかがきくけさしすせそただってでどなにのはばまやらるれをイスハボムラルン使分力大存対敵止記！,「」エガドフ動口小弾径教暗温火狙能薬行近遠阻高,69.74%,89.47%,71.05%,100.00%,0.232558,0.156550,False,NOT_CANDIDATE,,JPN0007;JPN000E
