source,container,stream_index,stream_offset,next_text_stream_offset,distance_to_next_text_stream,stream_probe_size,parsed_extent,valid_data_overlaps_next_stream,block_index,block_offset_in_stream,block_file_offset,block_total_size,block_end_file_offset,field_04_hex,field_08_hex,version,relative_value,size_minus_four,field_1c_hex,offset_table_file_offset,text_base_file_offset,text_capacity,briefing_id,translation_unit_id,logical_ids_json,identifier_status,text_index,text_relative_offset,text_file_offset,terminator_file_offset,terminator_present,jpn_text,jpn_control_tokens,jpn_utf8_bytes,parse_status,parse_error,cn_text,lane,file_id,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason,eng_source_rows_json,alignment_shape
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,0,0x310,0x74310,1292,0x74824,0xFFFFFFFF,0xFFFFFFFF,20,84,1288,0x00000000,0x74330,0x74370,1204,,STREAM_074000_BLOCK_0310,[],NONE,14,1037,0x7477D,0x7480C,YES,"ぼやぼやしているとあいつは自己修復を始める。いいか、
着陸したらすぐにポッドのハッチを撃つんだ。
",[],143,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074310,等太久的话，它就会开始自我修复。,"[""等太久的话，它就会开始自我修复。""]","Wait too long, and it'll start to repair itself.
","[""Wait too long, and it'll start to repair itself.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74310; ENG blocks=0x1003F0; ENG source rows=0x1003F0#17; block_semantic_score=0.226401.,"[""0x1003F0#17""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,0,0x310,0x74310,1292,0x74824,0xFFFFFFFF,0xFFFFFFFF,20,84,1288,0x00000000,0x74330,0x74370,1204,,STREAM_074000_BLOCK_0310,[],NONE,15,1181,0x7480D,0x74820,YES,"任せておけ。
",[],19,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074310,这个我应该能搞定。,"[""这个我应该能搞定。""]","I think I can handle that.
","[""I think I can handle that.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74310; ENG blocks=0x1003F0; ENG source rows=0x1003F0#19; block_semantic_score=0.226401.,"[""0x1003F0#19""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,0,0,0x74A58,0x74B06,YES,"コクーンの設計は廃熱の処理に苦労したよ。設計者として
は恥ずかしい話だけど、ラジエーターが弱点と言えるかも
しれない。
",[],174,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,"开发的时候，我一直为
Cocoon的过热问题头疼。虽然说来丢人，但散热器很
可能就是它最薄弱的部位。","[""开发的时候，我一直为\nCocoon的过热问题头疼。虽然说来丢人，但散热器很\n可能就是它最薄弱的部位。""]","During development, I had trouble figuring out how
to handle the Cocoon's excess heat.
I'm embarrassed to admit it, but the radiators are
most likely its weakest points.
","[""During development, I had trouble figuring out how\nto handle the Cocoon's excess heat.\nI'm embarrassed to admit it, but the radiators are\nmost likely its weakest points.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x74A00; ENG blocks=0x100AA0,0x100AA0; ENG source rows=0x100AA0#0,0x100AA0#1; block_semantic_score=0.174818.","[""0x100AA0#0"", ""0x100AA0#1""]",1:2
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,1,175,0x74B07,0x74B78,YES,"ラジエーター部分には装甲があまりないからね。装甲は廃
熱の邪魔だったから…。
",[],113,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,"它们没有重装甲，
因为热量本来就散不出去。","[""它们没有重装甲，\n因为热量本来就散不出去。""]","They're not heavily armored, as heat wasn't
dissipating properly.
","[""They're not heavily armored, as heat wasn't\ndissipating properly.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#2; block_semantic_score=0.174818.,"[""0x100AA0#2""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,2,289,0x74B79,0x74B95,YES,"それはどこにある？
",[],28,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,在哪儿？,"[""在哪儿？""]","Where are they?
","[""Where are they?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#3; block_semantic_score=0.174818.,"[""0x100AA0#3""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,3,318,0x74B96,0x74C07,YES,"ラジエーターは上部と下部に複数ある。詳しい場所は排気
を見ればわかるはずだ。
",[],113,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,上部和下部都有散热器。,"[""上部和下部都有散热器。""]","There are multiple radiators on the upper and
lower sections.
","[""There are multiple radiators on the upper and\nlower sections.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#4; block_semantic_score=0.174818.,"[""0x100AA0#4""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,4,432,0x74C08,0x74C97,YES,"ただ、普段は上部ラジエーターは露出していない。まずは
下部ラジエーターを狙うといいかもしれない。
",[],143,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,"只不过，上方的散热器
通常不会露出来。","[""只不过，上方的散热器\n通常不会露出来。""]","Only thing is, the upper radiators typically aren't
exposed.
","[""Only thing is, the upper radiators typically aren't\nexposed.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#6; block_semantic_score=0.174818.,"[""0x100AA0#6""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,5,576,0x74C98,0x74D36,YES,"下部ラジエーターは機体の下に潜り込んで狙う手もあるけ
ど、本体は上下に可動する。押しつぶされないようにね。
",[],158,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,你可以钻到机身下面去攻击下面那些，,"[""你可以钻到机身下面去攻击下面那些，""]","You could move under its body to access the
lower ones,
","[""You could move under its body to access the\nlower ones,\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#8; block_semantic_score=0.174818.,"[""0x100AA0#8""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,6,735,0x74D37,0x74D83,YES,"それから、ミサイルとヘッジホッグには注意してくれ。
",[],76,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,但Cocoon能上下移动，小心别被压扁。,"[""但Cocoon能上下移动，小心别被压扁。""]","but the Cocoon is capable of vertical movement,
so be careful not to get crushed.
","[""but the Cocoon is capable of vertical movement,\nso be careful not to get crushed.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#9; block_semantic_score=0.174818.,"[""0x100AA0#9""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,7,812,0x74D84,0x74DCA,YES,"ヘッジホッグ？　対潜水艦用の多段散布型爆雷か？
",[],70,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,刺猬弹？反潜多管迫击炮？,"[""刺猬弹？反潜多管迫击炮？""]","Hedgehogs? Anti-submarine multiple spigot
mortars?
","[""Hedgehogs? Anti-submarine multiple spigot\nmortars?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#11; block_semantic_score=0.174818.,"[""0x100AA0#11""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,8,883,0x74DCB,0x74E17,YES,"その技術をベースに、地上用にアレンジされた兵器だ。
",[],76,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,我把那项技术改造成了地面武器。,"[""我把那项技术改造成了地面武器。""]","I adapted the technology for use as a surface
weapon.
","[""I adapted the technology for use as a surface\nweapon.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#12; block_semantic_score=0.174818.,"[""0x100AA0#12""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,9,960,0x74E18,0x74E80,YES,"とはいえ、ヘッジホッグにしてもミサイルにしても、装填
に時間がかかる。
",[],104,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,不过导弹和刺猬弹都需要时间装填。,"[""不过导弹和刺猬弹都需要时间装填。""]","Both the missiles and hedgehogs take time to load,
though.
","[""Both the missiles and hedgehogs take time to load,\nthough.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#13; block_semantic_score=0.174818.,"[""0x100AA0#13""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,10,1065,0x74E81,0x74ED3,YES,"ランプが消灯している間はヘッジホッグは撃てないはずだ。
",[],82,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,指示灯亮起之前，刺猬弹无法发射。,"[""指示灯亮起之前，刺猬弹无法发射。""]","It can't fire a hedgehog until the lamp comes on.
","[""It can't fire a hedgehog until the lamp comes on.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#14; block_semantic_score=0.174818.,"[""0x100AA0#14""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,11,1148,0x74ED4,0x74F08,YES,"ミサイルは発射ハッチの動きを見て。
",[],52,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,至于导弹，注意看舱门的动静。,"[""至于导弹，注意看舱门的动静。""]","As for the missiles, watch for the way the hatches
move.
","[""As for the missiles, watch for the way the hatches\nmove.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#15; block_semantic_score=0.174818.,"[""0x100AA0#15""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,12,1201,0x74F09,0x74F31,YES,"その間に接近できそうだな。
",[],40,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,那就是我靠近的机会。,"[""那就是我靠近的机会。""]","That'll be my chance to get close.
","[""That'll be my chance to get close.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#16; block_semantic_score=0.174818.,"[""0x100AA0#16""]",1:1
JPN,0076531D,115,0x74000,0x75000,4096,65536,3964,NO,1,0xA00,0x74A00,1396,0x74F7C,0xFFFFFFFF,0xFFFFFFFF,20,76,1392,0x00000000,0x74A20,0x74A58,1316,,STREAM_074000_BLOCK_0A00,[],NONE,13,1242,0x74F32,0x74F78,YES,"発射ハッチが開いたらミサイルにも注意してくれ。
",[],70,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_074A00,舱门一打开，导弹就会发射出来。,"[""舱门一打开，导弹就会发射出来。""]","When the hatches open, out come the missiles.
","[""When the hatches open, out come the missiles.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x74A00; ENG blocks=0x100AA0; ENG source rows=0x100AA0#17; block_semantic_score=0.174818.,"[""0x100AA0#17""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,0,0,0x75238,0x75269,YES,"……DEWラインが検知した弾頭数は。
",[],49,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,…远程预警线探测到的弹头数量？,"[""…远程预警线探测到的弹头数量？""]","...Number of warheads detected by the DEW Line?
","[""...Number of warheads detected by the DEW Line?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#0; block_semantic_score=0.214705.,"[""0x101110#0""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,1,50,0x7526A,0x75270,YES,"57。
",[],6,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,五十七。,"[""五十七。""]","Fifty-seven.
","[""Fifty-seven.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#1; block_semantic_score=0.214705.,"[""0x101110#1""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,2,57,0x75271,0x75285,YES,"うちMIRV数は。
",[],20,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,包含的分导式多弹头数量？,"[""包含的分导式多弹头数量？""]","Number of MIRVs included?
","[""Number of MIRVs included?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#2; block_semantic_score=0.214705.,"[""0x101110#2""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,3,78,0x75286,0x7529D,YES,"最低29。最大35。
",[],23,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,最少二十九，最多三十五。,"[""最少二十九，最多三十五。""]","Minimum twenty-nine, maximum thirty-five.
","[""Minimum twenty-nine, maximum thirty-five.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#3; block_semantic_score=0.214705.,"[""0x101110#3""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,4,102,0x7529E,0x752B1,YES,"目標地域は。
",[],19,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,目标区域？,"[""目标区域？""]","Target region?
","[""Target region?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#4; block_semantic_score=0.214705.,"[""0x101110#4""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,5,122,0x752B2,0x752C8,YES,"合衆国東海岸。
",[],22,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,美国。东海岸。,"[""美国。东海岸。""]","United States. East Coast.
","[""United States. East Coast.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#5; block_semantic_score=0.214705.,"[""0x101110#5""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,6,145,0x752C9,0x752E5,YES,"推定再突入時刻は。
",[],28,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,预计再入大气层时间？,"[""预计再入大气层时间？""]","Estimated time of reentry?
","[""Estimated time of reentry?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#6; block_semantic_score=0.214705.,"[""0x101110#6""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,7,174,0x752E6,0x75306,YES,"2048<R=　Z　,ズールー>。
","[""<R=　Z　,ズールー>""]",32,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,祖鲁时间二十点四十八分。,"[""祖鲁时间二十点四十八分。""]","Two-oh-four-eight Zulu.
","[""Two-oh-four-eight Zulu.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#7; block_semantic_score=0.214705.,"[""0x101110#7""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,8,207,0x75307,0x7533B,YES,"大統領が選択した攻撃オプションは。
",[],52,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,总统选择的攻击选项？,"[""总统选择的攻击选项？""]","President's selected attack option?
","[""President's selected attack option?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#8; block_semantic_score=0.214705.,"[""0x101110#8""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,9,260,0x7533C,0x75346,YES,"不明。
",[],10,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,未知。,"[""未知。""]","Unknown.
","[""Unknown.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#9; block_semantic_score=0.214705.,"[""0x101110#9""]",1:1
JPN,0076531D,116,0x75000,0x76000,4096,65536,3240,NO,0,0x130,0x75130,2928,0x75CA8,0xFFFFFFFF,0xFFFFFFFF,20,252,2924,0x00000000,0x75150,0x75238,2672,,STREAM_075000_BLOCK_0130,[],NONE,10,271,0x75347,0x75378,YES,"それは大統領の死亡を意味するか。
",[],49,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_075130,总统死了？,"[""总统死了？""]","The President is dead?
","[""The President is dead?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x75130; ENG blocks=0x101110; ENG source rows=0x101110#10; block_semantic_score=0.214705.,"[""0x101110#10""]",1:1
